wavelength,mean_flux,median_flux,rms_flux,snr,n_spectra,mean_flux_smoothed
4672.0,6.315014944142169,6.384911257339843,1.6348259029913843,3.862805778026291,932,6.3427854062021
4676.0,6.246765528298846,6.251045813003484,1.565554089983797,3.9901307583460746,934,6.313714757406864
4680.0,6.322135704887656,6.308078426264215,1.5406488727614729,4.103553909435447,934,6.291325841867706
4684.0,6.289589807523513,6.3196128545616554,1.531709381689382,4.106255326703346,937,6.270490891611276
4688.0,6.283123224486354,6.236100971177375,1.614292687610119,3.892183414265606,944,6.2467095403741135
4692.0,6.21084019286002,6.188550535544513,1.6601446229925034,3.741144058681245,946,6.2058863395350725
4696.0,6.127858772113033,6.1094971981485555,1.673415078213469,3.661888106479302,950,6.168841086842741
4700.0,6.118019700692452,6.039119715837365,1.6894308918786527,3.62134949118232,957,6.11706461575651
4704.0,6.104363544061853,5.98875604518645,1.7135952796274656,3.562313468434003,963,6.082870071930564
4708.0,6.024240869055203,5.94947624434954,1.681626020159548,3.58239037505119,963,6.058330408403983
4712.0,6.03986747373029,5.993277381573626,1.5930074086192,3.7914873722813223,965,6.027819261672372
4716.0,6.005160454480127,5.966823767466793,1.6582630923032575,3.621355671698158,969,6.003611457214119
4720.0,5.965463967034395,5.97116761091306,1.786414170916519,3.33935101061912,971,5.987153576317702
4724.0,5.98332452177059,6.004122642788945,1.6206756081767233,3.691870533241314,977,5.974312890743465
4728.0,5.941951464573118,5.881036046388015,1.7897863301813233,3.3199222523792207,982,5.968539582158654
4732.0,5.9756640458591015,5.933842368527161,1.5745753424897977,3.7950956582427366,989,5.966927846226534
4736.0,5.976293911556075,5.929733283512271,1.5090112384283372,3.96040384548792,989,5.959712209337455
4740.0,5.9574052873737955,5.949750207790768,1.5272245609710249,3.900805054880742,994,5.957836682094476
4744.0,5.9472463373251925,5.8868787550699,1.5166254291535222,3.9213679416179534,997,5.944093296981147
4748.0,5.932573828358227,5.914947209562776,1.4983970753616092,3.9592801707294543,1005,5.932165253555187
4752.0,5.90694712029245,5.96254596948773,1.5488000485642994,3.8138861925837677,1010,5.946036376933025
4756.0,5.916653694426276,5.957871633751558,1.6381249883159676,3.611845089127625,1016,5.964498522779695
4760.0,6.026760904262986,5.893729445498642,4.558382877283119,1.3221269617998932,1014,5.974002493893326
4764.0,6.039557066558547,5.891797432524496,4.817447937373508,1.253683930801614,1018,5.989943651567449
4768.0,5.980093683926379,5.866982615029458,2.6987263878587133,2.215894768298925,1025,6.00024878894635
4772.0,5.986652908663066,5.978912022725514,1.5914307690760106,3.7618054300526906,1026,6.005583006347051
4776.0,5.9681793813207795,5.991199561646976,1.580867812487749,3.7752551694558774,1030,6.005825076608733
4780.0,6.053431991266487,6.056067693134313,1.610163127420352,3.7595147275324283,1035,6.032300532324397
4784.0,6.040767417866963,5.988688708109803,1.5932773956369146,3.791409728405868,1035,6.06983823282194
4788.0,6.1124709625047,6.087472616177762,1.5453189331162438,3.9554753594964858,1039,6.118416878270952
4792.0,6.17434141115078,6.242003105497801,1.5650702598163138,3.9450889648081606,1042,6.167593327852287
4796.0,6.211072608565835,6.252924506698163,1.568428042772648,3.960062201888444,1045,6.237428384085574
4800.0,6.299314239173167,6.310635623418587,1.544027027424178,4.079795319180386,1052,6.315350445891707
4804.0,6.389942699033395,6.385830648300382,1.6417796367306623,3.8920830518752982,1059,6.408689865497799
4808.0,6.502081271535369,6.4547799656692115,1.6486579204583172,3.9438631815918663,1058,6.520532972580114
4812.0,6.641038509181233,6.586067950977946,1.5954379302138983,4.162517628179291,1062,6.643316307992079
4816.0,6.770288143977417,6.753093351189835,1.5932160356627492,4.249447653319093,1063,6.7673207519845215
4820.0,6.913230916232992,6.980801700122897,1.639661031794081,4.2162561542788435,1074,6.909455066315953
4824.0,7.009964918995605,7.064385404258074,1.641858750579996,4.269529834109844,1075,7.072305888586608
4828.0,7.2127528431925265,7.312784265815109,1.67163165204507,4.314797960644298,1079,7.255781566051058
4832.0,7.455292620534503,7.480180829920942,1.7448505458729244,4.272739942207901,1079,7.457046575530563
4836.0,7.687666531299675,7.712631968181611,1.8320738869330444,4.196155289440371,1082,7.705222765174138
4840.0,7.919555963630515,7.919717390674412,1.8342804281469351,4.317527375915565,1083,7.966020014502236
4844.0,8.250845867213481,8.18396771315238,1.8352056508459176,4.495869911587481,1088,8.228524602238902
4848.0,8.516739089833019,8.47872073080589,1.9819158504689067,4.297225378069418,1089,8.513906851502218
4852.0,8.767815559217834,8.771794620488798,2.060359913145289,4.255477648967226,1092,8.824746480305873
4856.0,9.114577777616256,9.184726693351935,2.1279445113977284,4.283277937369427,1091,9.094040532978234
4860.0,9.473754107648787,9.308533894236788,2.221877977741056,4.2638498614944575,1091,9.287880459532548
4864.0,9.597316130575283,9.476944451980264,2.3110439068557014,4.152805622647362,1092,9.382314734957815
4868.0,9.485938722604589,9.378478601517076,2.295439762416827,4.132514770336215,1096,9.344005684297867
4872.0,9.239986936344172,9.200358018944314,2.235213080763868,4.13382823134986,1098,9.172197633650923
4876.0,8.923032524316525,8.903767164379744,2.102896106273333,4.243211301641316,1101,8.926307349979817
4880.0,8.614713854414058,8.646492609754462,2.10985404519231,4.083085213427093,1101,8.655679450598667
4884.0,8.367864712219752,8.389934991286625,1.8951781752335384,4.415344594810247,1105,8.391372753130396
4888.0,8.132799225698832,8.141757211014422,1.87919531350246,4.327809444426962,1110,8.159093350482863
4892.0,7.91845344900283,7.913951792938481,1.7742777584647178,4.462916480368139,1112,7.952256996750716
4896.0,7.761635511078856,7.77169886983365,1.9140215201314583,4.055145372945322,1113,7.763680062709562
4900.0,7.580532085753323,7.533705551541609,1.8512928007503853,4.094723472527254,1108,7.591282193218401
4904.0,7.424980042013982,7.353999515537513,1.9183149969948567,3.870573943093606,1113,7.442509450639915
4908.0,7.270809878243021,7.304217262100749,1.7359467455808095,4.188383023126881,1117,7.311733348842313
4912.0,7.174589736110406,7.253578322914452,1.655261212088542,4.334415428642708,1122,7.201169464341046
4916.0,7.107755002090845,7.072639176595827,1.703407321657097,4.172669044991733,1122,7.1179648805658315
4920.0,7.027712663246987,7.077819201894388,1.580535561312046,4.446412238528243,1125,7.049852635298596
4924.0,7.008957123137908,7.072146748734898,1.605015740462434,4.366908651698644,1126,6.996661458134309
4928.0,6.9302486519068465,6.871172272006379,1.5630790183470085,4.433716127311172,1129,6.979652917884317
4932.0,6.908633850288963,6.897198616613558,1.894900236479366,3.645909012669118,1128,6.95448223890725
4936.0,7.022712300840886,6.847409006979557,6.025110483142635,1.1655740289724799,1138,6.935597405064921
4940.0,6.901859268361658,6.8565926718067765,2.8916222708392287,2.3868467669390814,1140,6.968573096337233
4944.0,6.914532953926261,6.835255302204917,1.91996056869962,3.6013932091373313,1139,7.053449937132892
4948.0,7.095127108268411,7.04765422508751,1.6602023911988393,4.273651902853235,1142,7.183234365186792
4952.0,7.333018054267255,7.1952267400434815,1.840022966086719,3.9852861564346664,1145,7.3752522606837125
4956.0,7.67163444111038,7.401689812021313,2.103526908052828,3.6470341366879793,1145,7.525380793364336
4960.0,7.861948745846265,7.575005740990186,2.279304685130837,3.449275034239212,1149,7.542812881762807
4964.0,7.665175617329381,7.362473654907536,2.1789524941322225,3.5178259452517673,1148,7.433573154732519
4968.0,7.1822875502607655,7.0855074921654815,1.9042910903301369,3.7716332270480826,1152,7.218783636908637
4972.0,6.786819419115813,6.736506836513662,1.683743490672491,4.030791778387301,1158,6.964997416974227
4976.0,6.59768685199097,6.515203774684004,1.665742552206216,3.9608082553048614,1165,6.775143654235848
4980.0,6.593017646174213,6.542534673659888,1.5644081450894132,4.214384632852568,1167,6.740614265618218
4984.0,6.715906803637488,6.5989341072497565,1.5885240660931608,4.227765223698931,1167,6.86492615423564
4988.0,7.009640607172616,6.8913028002511,1.674976958469374,4.184917632286811,1172,7.166703021097322
4992.0,7.408378862202922,7.129778866915595,1.9051539761571312,3.8885984833342953,1177,7.68507932216623
4996.0,8.10657118629938,7.715250974899664,2.4001565136922967,3.3775177327200976,1179,8.411494405710663
5000.0,9.184899151518756,8.39942543003842,3.564380231329503,2.576857281046252,1183,9.197593982661598
5004.0,10.347982221359649,9.099744578678294,4.918422608859273,2.1039229534120185,1184,9.803914759240921
5008.0,10.940138491927293,9.373298317415475,5.546142421311204,1.9725671756804353,1188,9.978877266166034
5012.0,10.439982745099543,9.20114541528644,5.1534430819858175,2.0258267296272576,1197,9.684985347931999
5016.0,8.981383720924939,8.049242495070889,3.5627675056968213,2.5209008745487367,1199,9.00938831084287
5020.0,7.715439560348582,7.255907233560984,2.714431794987074,2.8423773898453475,1201,8.131077947156147
5024.0,6.9699970359140035,6.776872466645681,2.450360693453995,2.8444779801332802,1198,7.301517419072623
5028.0,6.5485866734936735,6.452936783110751,1.783514889620166,3.6717308678529292,1198,6.718851477611911
5032.0,6.292180104681928,6.174867127237166,1.935108898351372,3.2515896702467697,1200,6.3619797503040445
5036.0,6.068054013621376,6.038695325667852,1.594356823674188,3.8059573136442406,1202,6.1369485972839
5040.0,5.931080923809249,5.934032532353997,1.450779077184026,4.08820406710133,1206,5.980073503115206
5044.0,5.844841270813284,5.809120933990475,1.4509621275746778,4.0282521230123995,1205,5.864668649146851
5048.0,5.764211202650203,5.720661092619927,1.4557145665765143,3.9597125253793544,1208,5.783114323871232
5052.0,5.715155834840149,5.724568843666127,1.3955285692024355,4.095334170124831,1211,5.712033778882467
5056.0,5.660282387243284,5.658652031061458,1.398327543583452,4.047894510278936,1215,5.653344744858253
5060.0,5.575678198865425,5.5184314093992715,1.3975010981997098,3.9897487064934194,1222,5.60453805743639
5064.0,5.551396100692208,5.50608250700564,1.4658696088048009,3.787100890384478,1221,5.561611729863664
5068.0,5.520177765540891,5.505130085252169,1.5264969336113097,3.6162390136490687,1233,5.522248618393411
5072.0,5.500524196976519,5.493457103409227,1.4970113377274372,3.674337032962409,1237,5.498259712671841
5076.0,5.463466829892025,5.390409786646266,1.4632499970678672,3.733789059176484,1242,5.469370517299788
5080.0,5.455733670257571,5.417226365401905,1.442708095879349,3.7815921916846467,1242,5.424296116541263
5084.0,5.406950123831942,5.409156882615134,1.4457138746862306,3.7399863268279385,1244,5.388219254589951
5088.0,5.294805761748264,5.281442168935311,1.3780505641373064,3.842243455749349,1248,5.371006025213543
5092.0,5.320139887219965,5.275473733436375,1.3848654318187388,3.8416294933674853,1252,5.346020158485417
5096.0,5.377400683009978,5.3456830375911935,1.493539780596954,3.600440211147694,1258,5.3228887996385685
5100.0,5.330804336616942,5.277542329555375,1.4562411225559024,3.660660486815982,1258,5.318327725526644
5104.0,5.291293329597701,5.26809654461853,1.4169334443224548,3.734327360822425,1260,5.317061404994386
5108.0,5.272000391188643,5.260578940163717,1.396418799939366,3.775371966789303,1265,5.297772532689094
5112.0,5.313808284558678,5.24691571131627,1.5698585970756351,3.384896126604873,1267,5.279029382707934
5116.0,5.280956321483511,5.2589994869954415,1.4716175279198411,3.5885386123038647,1267,5.281929364619087
5120.0,5.237088586711148,5.2438894680047055,1.4190608980563897,3.6905312477315833,1267,5.300425423960681
5124.0,5.305793239153465,5.314364402649952,1.4332475511203069,3.7019377671401976,1266,5.3153649157962715
5128.0,5.364480687896616,5.310248754196482,1.4689200448836208,3.651989573279757,1268,5.332243450664888
5132.0,5.388505743736623,5.370054440698496,1.4027668059807163,3.8413410702068593,1271,5.365812743921787
5136.0,5.3653489958265945,5.311488150250472,1.497092307825972,3.5838464787905946,1275,5.385746972479617
5140.0,5.404935052995645,5.342396448426024,1.5105810764421177,3.5780502862685974,1275,5.39867333535408
5144.0,5.405464381942616,5.433600215572696,1.5525646847199617,3.481635538372179,1276,5.415893977938303
5148.0,5.429112502268929,5.477001151942426,1.439821377404198,3.7706847442818767,1274,5.4537115543665164
5152.0,5.474608956657742,5.469949777321265,1.4696356533007555,3.725147075985767,1274,5.48506474784153
5156.0,5.554436877967658,5.4939806134502325,1.516672496386189,3.6622519965268334,1271,5.523473629983974
5160.0,5.561701020370716,5.566516003975725,1.4430152889198795,3.854221825004876,1274,5.555869586942592
5164.0,5.597508792654836,5.574402502384061,1.4291411417795865,3.9166941801736535,1273,5.572003213059707
5168.0,5.591092287062014,5.60477676953186,1.493489330008844,3.743643944901103,1277,5.579003441032712
5172.0,5.555277087243319,5.539313862599408,1.4125453942133854,3.932813140024379,1276,5.589571184052581
5176.0,5.589438017832682,5.603727276936167,1.4630411318092935,3.8204243861007603,1279,5.587355608041465
5180.0,5.614539735470061,5.675769451029559,1.495683438093404,3.753828913574851,1279,5.578456507544514
5184.0,5.586430912599255,5.556190992134539,1.4905506416262773,3.747897425681649,1278,5.578764478358777
5188.0,5.546596784577263,5.5898676217397005,1.4398930355866597,3.8520894590738797,1284,5.567921908492905
5192.0,5.556816941314631,5.550779905721751,1.555625248308872,3.5720794242414584,1282,5.550229189416915
5196.0,5.535225168503326,5.4948581195387725,1.552662265113377,3.5649898196625123,1285,5.534523183476746
5200.0,5.526076140090108,5.541623110644284,1.446507951241038,3.8202874276280236,1288,5.524212369310543
5204.0,5.507900882898408,5.505513018582133,1.4587434896903195,3.7757843800678725,1287,5.500517902186267
5208.0,5.495042713746253,5.37883416614623,1.4506820622116492,3.7879028471398764,1286,5.472303764591042
5212.0,5.438344605693252,5.500111761050037,1.38428434369191,3.9286326038977615,1291,5.447882968207167
5216.0,5.394154480527196,5.3579317802077675,1.525521343432535,3.535941665942184,1294,5.427564564400974
5220.0,5.40397215817073,5.393184893667501,1.539864917579568,3.5093806583144627,1302,5.408968328702092
5224.0,5.406308863867445,5.3742955776178265,1.4395212751266226,3.7556297064049278,1310,5.400683875596943
5228.0,5.4020615352518435,5.425779045924637,1.3718668562627103,3.937744767716261,1310,5.406247378742161
5232.0,5.396922340167508,5.427439301279149,1.4130971922090452,3.8192152457190076,1318,5.401561892387786
5236.0,5.421971996253285,5.466234873970558,1.4524347838580445,3.733022684743971,1322,5.387041567726108
5240.0,5.380544726398854,5.372470267226949,1.4418400883790703,3.731720854320059,1327,5.375748447152366
5244.0,5.333707240559055,5.34567640531634,1.42024586178425,3.755481627567171,1327,5.369410094802634
5248.0,5.345595932383137,5.413514541811187,1.4416519265260568,3.707965726001837,1328,5.3618396592910305
5252.0,5.3652305784188465,5.412074568780786,1.451219763757692,3.6970490014044977,1333,5.363208251617411
5256.0,5.384119818695268,5.416623867959621,1.465014292593728,3.675131257022058,1336,5.375873453555393
5260.0,5.387387688030751,5.337256338529839,1.4431355829801364,3.7331126413677405,1335,5.385419825797402
5264.0,5.3970332502489695,5.391235148654019,1.41542984550892,3.8129994696476515,1336,5.389568085397024
5268.0,5.393327793593179,5.46694979970618,1.4926631512640058,3.613224985842279,1338,5.391678917143396
5272.0,5.385971876416964,5.346943052214589,1.458429981883887,3.6929931113043786,1334,5.386245611810632
5276.0,5.3946739774271215,5.356515631274272,1.3663051947060545,3.94836673265209,1332,5.386375394877607
5280.0,5.360221161366935,5.324268883056491,1.3994852691579036,3.8301376080880654,1335,5.391536810210986
5284.0,5.397682165583844,5.389303182658384,1.4341108057268046,3.7637832056138154,1337,5.394877700422272
5288.0,5.419134870260068,5.349603152193815,1.3763244187516532,3.937396442602758,1340,5.391234286804565
5292.0,5.402676327473402,5.383788328567254,1.4030237928293716,3.850737496459867,1339,5.389670572986913
5296.0,5.376456909338585,5.385694506972845,1.4013367342658671,3.8366630788103944,1341,5.384150841305641
5300.0,5.352402592278676,5.314714004116064,1.439387700518949,3.7185273921327453,1345,5.369957040537158
5304.0,5.3700835071774815,5.436795535169099,1.344584128630158,3.9938620372147646,1350,5.359451151810591
5308.0,5.348165866417655,5.357361593819618,1.336057074265499,4.002947156548551,1349,5.352028675562595
5312.0,5.350146883840567,5.352987734455231,1.302004689000679,4.10916099537778,1352,5.3578265357984725
5316.0,5.339344528098603,5.291521341494364,1.352029525886553,3.9491330816887955,1354,5.350795134192752
5320.0,5.381391893458066,5.3719595075289694,1.3745585242350435,3.9149965596793104,1355,5.337989079134498
5324.0,5.334926499148878,5.290106430880984,1.3485922951341365,3.955922422512614,1355,5.319335710287999
5328.0,5.284135591126388,5.231411722128165,1.3974792142013346,3.7811908309107083,1357,5.286233264377053
5332.0,5.256880039608067,5.218119175801711,1.4868761672863642,3.535519739483201,1363,5.237568585798028
5336.0,5.173832298543876,5.197587889840728,1.402147584655693,3.689934180369712,1364,5.196452255337936
5340.0,5.13806850056294,5.135394600590445,1.387990318603696,3.7018042789605223,1363,5.163967144602294
5344.0,5.129344846848418,5.1166188481448795,1.3976918723145264,3.669868122188055,1367,5.136191308680665
5348.0,5.121710037448178,5.091435521303885,1.4615855525279895,3.5042150140233383,1368,5.114981497518758
5352.0,5.118000859999921,5.1204930084202225,1.4405276614041864,3.5528653819885943,1370,5.100443779651109
5356.0,5.067783242734338,5.032275189246645,1.3773419593222824,3.6793936381840338,1370,5.079826456975873
5360.0,5.065379911224696,5.072756334093747,1.3776673739721317,3.676780046420089,1374,5.049482355792385
5364.0,5.026258233472242,5.014397178025836,1.4270358186032592,3.522166835582162,1376,5.010678103720627
5368.0,4.969989531530735,4.892230021170949,1.3575400635585,3.6610260462611866,1383,4.977014980244853
5372.0,4.92397959964113,4.902514291743405,1.3232065243981372,3.72124797516458,1380,4.939323711329659
5376.0,4.8994676253554665,4.832597297122271,1.2974438266115458,3.7762464353860348,1385,4.906972058440172
5380.0,4.8769235666487285,4.896300661852149,1.358509198570937,3.589908387649442,1385,4.883170360369701
5384.0,4.86449996902481,4.819083174746244,1.3559744108815266,3.5874570567023985,1389,4.862287911967942
5388.0,4.850981041178379,4.814986396450147,1.422913067937054,3.409190027477472,1389,4.847536322716201
5392.0,4.819567357632333,4.689483359129339,1.4557051478109482,3.3108128832819435,1394,4.838274017763228
5396.0,4.825709679096763,4.732285318729687,1.471995549093524,3.278345292598543,1402,4.82046738032279
5400.0,4.830612041883865,4.778364101555122,1.4566425635179925,3.3162645132497515,1404,4.803854947266232
5404.0,4.775466781822618,4.716426782807675,1.469842154901693,3.2489657245828654,1402,4.786262019660694
5408.0,4.767918875895588,4.721659618284349,1.496292523363952,3.186488471636812,1403,4.777468022598404
5412.0,4.731602719604645,4.622911875994591,1.4948408085512437,3.165288699999017,1404,4.771946821569252
5416.0,4.78173969378531,4.750235810707338,1.4263153014149228,3.3525123715925673,1407,4.773946566519806
5420.0,4.8030060367381076,4.769554777543473,1.43784846077423,3.3404118499051427,1407,4.7754427877960275
5424.0,4.785465506575385,4.735270179497804,1.476820202948217,3.2403846433181425,1409,4.779943201492788
5428.0,4.775399982276699,4.691187957638445,1.407615142194784,3.392546612443222,1412,4.767310224450294
5432.0,4.754104788088442,4.697591718428412,1.367783317088878,3.4757733397471484,1414,4.740414867152994
5436.0,4.718574808572842,4.682121737649867,1.3853931209383736,3.4059464690980934,1411,4.715247680261728
5440.0,4.668529250251607,4.5982893912154506,1.372911077972962,3.400460033540169,1415,4.692370470743873
5444.0,4.659629572119053,4.594615320281731,1.3280855131878242,3.508531284958054,1415,4.673759679104657
5448.0,4.661013934687427,4.624508028581649,1.3580783737418145,3.432065501378447,1415,4.667670940296321
5452.0,4.661050829892364,4.603143934588464,1.3398147940005043,3.478876969237742,1413,4.6717983053372185
5456.0,4.688131114531158,4.624627365603528,1.3143576857424633,3.56686095831128,1413,4.669167191165181
5460.0,4.6891660754560975,4.6707516553947155,1.312868114460629,3.571696215185002,1420,4.665999540945468
5464.0,4.646474001258866,4.5583785135739845,1.3525327240987548,3.4353874907943487,1419,4.656005997940262
5468.0,4.6451756835888585,4.603919894982625,1.357370076683257,3.422188070433508,1424,4.642107365541853
5472.0,4.611083114866338,4.5372477863252545,1.2758208672470517,3.614208885622061,1429,4.621190541262565
5476.0,4.61863795253911,4.545396302947162,1.3309553709154085,3.4701674101682993,1430,4.607483473705217
5480.0,4.584581954059658,4.503258309367935,1.5643522732376045,2.9306582874529568,1427,4.599456033222827
5484.0,4.577938663472125,4.467964166068808,1.5732322394967946,2.909893751564867,1433,4.59835748013438
5488.0,4.605038481176909,4.56695747215643,1.3089736216049406,3.5180529272474135,1441,4.5932933107128555
5492.0,4.605590349424108,4.527751521761141,1.3411429041420986,3.434078751190358,1442,4.596808463643465
5496.0,4.593317105431486,4.556090269411134,1.2954082994443066,3.545845049319113,1442,4.601470494060577
5500.0,4.602157718712708,4.557169268681075,1.2819992507729885,3.5898287116297554,1445,4.593200921296564
5504.0,4.601248815557682,4.538001953990261,1.2947201940828803,3.5538557570865668,1450,4.582857371504362
5508.0,4.563690617356841,4.522368457283661,1.2674641476284243,3.600646713278673,1448,4.581684375910531
5512.0,4.553872600463104,4.528802381918503,1.2679632558333498,3.591486251287416,1448,4.583883416514846
5516.0,4.587452127462327,4.507206192891889,1.2422060949826272,3.6929879397560708,1452,4.579026964093079
5520.0,4.61315292173428,4.587826633999524,1.285013181220949,3.5899654487210126,1456,4.574709711673109
5524.0,4.576966553448849,4.518064772838381,1.2342260932149032,3.708369624180283,1456,4.577079735379986
5528.0,4.542104355256991,4.485640621145744,1.2659116526328291,3.588010542292088,1460,4.578217860222734
5532.0,4.565722718997489,4.522136315148098,1.3009383562092829,3.509561154228124,1459,4.575294384900845
5536.0,4.593142751676068,4.476708181863721,1.3263354742936322,3.463032423318273,1464,4.573721454211958
5540.0,4.598535545124833,4.535903575633433,1.259044597329095,3.652400840192674,1462,4.571849769102389
5544.0,4.569101900004414,4.527277578425412,1.279830919570066,3.5700824461557104,1461,4.563857471859162
5548.0,4.53274592970915,4.430996880915485,1.2550794758635555,3.6115210366183392,1461,4.551507982702319
5552.0,4.525761232781352,4.512591505968754,1.2423671504159677,3.64285326706042,1458,4.543327000828286
5556.0,4.531395305891852,4.451110816892673,1.2985498589299618,3.4895813008103036,1459,4.531282621597255
5560.0,4.55763063575467,4.509135217435496,1.3001969751828737,3.5053385931109675,1461,4.525996068052323
5564.0,4.508880003849255,4.433318474071313,1.271927096684288,3.5449201574549276,1467,4.51797656836166
5568.0,4.50631316198449,4.4548850764358825,1.277098299812498,3.528556229889353,1467,4.5004727083987515
5572.0,4.48566373432804,4.409273713244179,1.279040794579155,3.5070529050670074,1471,4.4781433493984135
5576.0,4.443876006077306,4.382633125312384,1.231369347619604,3.608889578636899,1470,4.469721208503588
5580.0,4.445983840752981,4.408376654875447,1.3136533667068755,3.384442162165176,1468,4.458166970166571
5584.0,4.466769299375126,4.408099777109994,1.3305668210003112,3.357042449034644,1471,4.4453281977439785
5588.0,4.448541970299412,4.395381875375377,1.2558144009128351,3.5423562327887184,1474,4.435370399217033
5592.0,4.421469872215074,4.32857811463748,1.2496114186147156,3.538275824269109,1477,4.425631378094175
5596.0,4.394087013442573,4.3862210862808535,1.218096858686327,3.6073379404175094,1476,4.417849647130309
5600.0,4.397288735138695,4.342187990905963,1.250416472050586,3.516659315857766,1479,4.415390727496883
5604.0,4.427860644555796,4.326404777645413,1.3433472137124702,3.296140118770168,1485,4.406760454814344
5608.0,4.43624737213228,4.363251357376579,1.2832253496349764,3.4571070259749828,1484,4.396376332655096
5612.0,4.37831850880238,4.320940946371735,1.2563868230780382,3.4848491152397485,1488,4.386732588154834
5616.0,4.342166402646337,4.320646378375892,1.2237346050219429,3.5482909323860117,1490,4.379125440604718
5620.0,4.349070012637385,4.270440568427425,1.214340524230545,3.5814254122772775,1494,4.3639348820662835
5624.0,4.389824906805215,4.34248891730248,1.1953142489557271,3.672527881802075,1491,4.362808630603009
5628.0,4.36029457944011,4.265344806667105,1.2433434952058553,3.5069106777433166,1495,4.369397238759122
5632.0,4.372687251486005,4.2779165835702,1.3125638700205302,3.3314091232890717,1501,4.3786709558337025
5636.0,4.375109443426902,4.249604481817781,1.298894105783219,3.368334203648386,1500,4.374222221941793
5640.0,4.395438598010287,4.385319146247915,1.27129752158613,3.457442906461686,1505,4.372843961221696
5644.0,4.367581237345666,4.2575291478339645,1.2537166809915776,3.483706728613757,1506,4.369806130164162
5648.0,4.353403275839624,4.2396060876398085,1.270144967671936,3.4274853553284,1506,4.361580564881165
5652.0,4.357498096198336,4.27623059128053,1.2691380753260566,3.4334310670482746,1504,4.345748919578503
5656.0,4.333981617011919,4.295945103490062,1.264520316701187,3.4273720712674502,1506,4.3345609727531915
5660.0,4.316280371496973,4.252000016991076,1.2740397338615654,3.3878695120555564,1506,4.333607337423701
5664.0,4.311641503219111,4.232713901609589,1.209654836567838,3.5643568503000083,1501,4.335696602902763
5668.0,4.348635099192174,4.294358233547646,1.2519834795690987,3.4733965504791366,1504,4.339004087774269
5672.0,4.367944423593645,4.309696457596187,1.290523981491856,3.384628636303424,1508,4.346775805943111
5676.0,4.35051904136945,4.265738823264935,1.277663792643218,3.4050577831349047,1511,4.358393997163344
5680.0,4.355138962341184,4.30690134107978,1.31971111127264,3.300069935867542,1510,4.360788165508368
5684.0,4.369732459320273,4.278147816244512,1.3981485105112188,3.125370750294992,1515,4.364502855426287
5688.0,4.360605940917295,4.272963802112632,1.4506149290581796,3.006039613661252,1515,4.382549621647784
5692.0,4.386517873183238,4.271960777422365,1.554275985855105,2.8222258550626314,1514,4.3911125720761275
5696.0,4.440752872476934,4.314706477168742,2.6731709072164365,1.6612304362915107,1519,4.391470936380875
5700.0,4.397953714482904,4.294130560808185,1.664407038057743,2.642354672817916,1525,4.395056542645359
5704.0,4.37152428084401,4.256704252742647,1.290455764184049,3.3875816608158673,1525,4.388525204235151
5708.0,4.378533972239713,4.308885215289438,1.2423679348723615,3.5243456059492995,1530,4.377945046390726
5712.0,4.353861181132198,4.293552813036871,1.2476597243134,3.48962228746157,1529,4.378998803833419
5716.0,4.387852083254812,4.325036423707132,1.2480226832853452,3.5158432150480254,1529,4.378210144266684
5720.0,4.403222501696366,4.353088802243471,1.2564699215357364,3.504439243809729,1527,4.3759801115245125
5724.0,4.367580983010339,4.315631155963258,1.2344900815037478,3.5379636081726424,1531,4.381548155051066
5728.0,4.367383808528855,4.310055093774917,1.2200455077417989,3.579689266355739,1532,4.376625215352306
5732.0,4.381701398764962,4.317287253425269,1.223827950158274,3.580324667530505,1531,4.362730062479534
5736.0,4.3632373847610175,4.260391625386284,1.30439396164953,3.3450303459265402,1534,4.351701938282638
5740.0,4.333746737332505,4.263056909051577,1.2869924640317894,3.367344299558742,1538,4.33819956162433
5744.0,4.312440362025851,4.260045141319123,1.2581276242952308,3.427665269206344,1536,4.3202135750305555
5748.0,4.299871925237318,4.207007533711355,1.2679005032277295,3.391332296415227,1538,4.310696910974904
5752.0,4.291771465796093,4.184656584751776,1.2450032833833138,3.4471969054837706,1540,4.302857601152385
5756.0,4.315654064482757,4.231442095109328,1.3140903710532952,3.28413795546161,1543,4.299296476552729
5760.0,4.294550188219913,4.189949451180931,1.28538165543686,3.341070078334308,1543,4.300833655836104
5764.0,4.29463473902757,4.246664940962051,1.2633216775766576,3.399478387219374,1543,4.302323372865944
5768.0,4.307557821654197,4.247802448709597,1.263061702755954,3.4104096516070945,1544,4.299775948783537
5772.0,4.299220050945289,4.187551294174972,1.2228142619903453,3.5158406183025313,1542,4.304649254870576
5776.0,4.302916944070724,4.2264965358364845,1.225369318051281,3.511526590949496,1544,4.309124930551843
5780.0,4.318916718655104,4.235304015386466,1.2944169802106984,3.33657297816975,1547,4.309710425062634
5784.0,4.317013117433908,4.211723271405214,1.4011300880627369,3.0810937215707055,1545,4.320463362913708
5788.0,4.310485294208151,4.219038516337621,1.238353092876316,3.4808208733069907,1551,4.333403055187282
5792.0,4.352984740200662,4.255069031126096,1.239443573884108,3.5120475283594312,1555,4.3392032017493145
5796.0,4.367615405438593,4.270958410689133,1.275899012899326,3.423167007170666,1554,4.345903021883337
5800.0,4.347917451465262,4.239379047443976,1.2735152406598844,3.4141071207065776,1560,4.355866658261076
