-627386195485652217 EUCL J041057.27-483354.8    62.738620   -48.565222 QSO       2.2298       2912          6       8.8788      -2.8002      16.1288 4830799375671035392                            19.6668       0.0022      19.1171       0.0086      19.1092       0.0081      18.9699       0.0066
-627371529475610072 EUCL J041056.92-473339.6    62.737153   -47.561007 QSO       0.2994       2302          0      22.3162      -1.6822      55.6599 4831136620799178624                            20.2019       0.0025      18.6649       0.0058      18.2975       0.0039      18.0044       0.0037
-627333121455663243 EUCL J041055.99-453358.8    62.733312   -45.566324 QSO       2.8300       2763          6       3.4404      -2.9636      20.9818 4837391085318600448                            20.8109       0.0038      20.7171       0.0150      20.5224       0.0126      20.3035       0.0122
-627318372477249195 EUCL J041055.64-474329.7    62.731837   -47.724920 QSO       1.2628       2428          0       6.1486      -3.0919      13.6756 4831111194592854016                            20.0735       0.0026      19.8872       0.0093      19.7071       0.0075      19.7457       0.0082
-627314386477945250 EUCL J041055.55-474740.3    62.731439   -47.794525 QSO       1.9300       2692          8       5.4609      -2.7923      18.0318 4831106517371526784  0.813183486461639404      20.3068       0.0035      19.9435       0.0115      19.8963       0.0094      19.6285       0.0088
-627310230456739455 EUCL J041055.45-454026.2    62.731023   -45.673946 QSO       2.3330       3161          0       4.8765      -3.1006      12.9467 4837383736629652992                            20.9774       0.0055      20.3034       0.0118      20.3467       0.0135      20.3020       0.0102
-627310209489278867 EUCL J041055.45-485540.4    62.731021   -48.927887 QSO       1.0764       2334          0       5.1941      -2.8556      13.9970 4830757972185989888  0.706151008605957031      20.7642       0.0042      20.2958       0.0134      20.0945       0.0112      19.9415       0.0105
-627237151496822686 EUCL J041053.69-494056.2    62.723715   -49.682269 QSO       1.6400       2692          0       7.4974      -3.0117      13.2542 4830307790893946880  0.779161930084228516      21.2515       0.0061      20.8948       0.0160      20.7245       0.0120      20.4268       0.0107
-627197260469388149 EUCL J041052.73-465619.7    62.719726   -46.938815 QSO       2.4882       2768          0       3.4475      -3.0202      12.8646 4837171251711714432                            20.9132       0.0042      20.6456       0.0126      20.7248       0.0141      20.6131       0.0118
-627129064483846474 EUCL J041051.10-482304.7    62.712906   -48.384647 QSO       1.2180       2834          0       4.1120      -2.7592      12.8031 4830810061549778304                            20.8727       0.0043      20.6174       0.0161      20.3524       0.0123      20.4010       0.0124
-627086845490772492 EUCL J041050.08-490438.1    62.708685   -49.077249 QSO       1.5283       2250          0       5.8560      -2.9643      16.1631 4830747737280377216  0.658343195915222168      19.8445       0.0026      19.7994       0.0098      19.6665       0.0081      19.2979       0.0060
-627075294495575449 EUCL J041049.81-493327.2    62.707529   -49.557545 QSO       1.6953       2474          0       5.4077      -2.7569      29.7521 4830317656435493632  0.812325119972229004      20.4004       0.0030      19.9732       0.0118      19.8676       0.0098      19.3963       0.0081
-626954926503075754 EUCL J041046.92-501827.3    62.695493   -50.307575 QSO       1.5040       2893        100       3.7438      -2.9774      15.3749 4830256354365721216                            20.0242       0.0028      20.0655       0.0191      20.0139       0.0152      19.5881       0.0129
-626871839486872793 EUCL J041044.92-484114.2    62.687184   -48.687279 QSO       1.7360       2808          0       5.1162      -2.6984      16.8359                      0.558259248733520508      21.8711       0.0071      20.9437       0.0184      20.6798       0.0126      20.4370       0.0116
-626853018481149861 EUCL J041044.47-480654.0    62.685302   -48.114986 QSO       1.8334       2347          4      31.5997      -2.9588      17.7766 4831095797134169216  0.887165009975433350      19.0662       0.0017      18.1334       0.0054      17.8200       0.0040      17.5220       0.0031
-626833545494814772 EUCL J041044.01-492853.3    62.683355   -49.481477 QSO       0.8143       2736          0      14.3549      -2.8395      18.7805 4830318854729433600  0.712995886802673340      19.4505       0.0019      19.0491       0.0087      18.7488       0.0092      18.7902       0.0060
-626763734502233844 EUCL J041042.33-501324.2    62.676373   -50.223384 QSO       2.6465       2318         21       4.3757      -2.9755      13.5883 4830259034425338752                            20.2781       0.0028      19.8780       0.0117      19.8742       0.0101      19.8868       0.0101
-626711901493091633 EUCL J041041.09-491833.0    62.671190   -49.309163 QSO       1.2269       2381          3       4.3605      -2.9695      13.8843 4830368813789151872  0.845043540000915527      20.2929       0.0028      20.1274       0.0121      19.9033       0.0095      19.9021       0.0107
-626711655481618177 EUCL J041041.08-480942.5    62.671166   -48.161818 QSO       1.5742       2533          2      11.8954      -2.6113      22.6137                      0.614739775657653809      21.1675       0.0043      19.7281       0.0106      19.3694       0.0078      18.5829       0.0059
-626681103471787921 EUCL J041040.35-471043.7    62.668110   -47.178792 QSO       0.8733       2318          0       6.3499      -2.5924      19.0891 4831162420666397312  0.153644010424613953      21.1554       0.0042      20.3258       0.0138      19.8974       0.0101      19.6815       0.0091
-626656792474538804 EUCL J041039.76-472714.0    62.665679   -47.453880 QSO       1.4195       2275         11      30.2059      -2.9903      30.7235 4831149299542635264  0.985213577747344971      18.1413       0.0017      17.5909       0.0045      17.5855       0.0035      17.2789       0.0037
-626644919478567433 EUCL J041039.48-475124.3    62.664492   -47.856743 QSO       1.7039       1059         24      12.5669      -2.9949      16.2950 4831100126460160128  0.903740108013153076      19.9765       0.0024      19.7825       0.0108      19.7436       0.0094      19.5249       0.0082
-626630519490580143 EUCL J041039.13-490328.9    62.663052   -49.058014 QSO       1.5207       2190          0       3.7655      -1.7723      20.7350                      0.223282963037490845      23.8061       0.0208      21.1803       0.0214      20.5505       0.0140      19.9502       0.0103
-626560679478214302 EUCL J041037.46-474917.1    62.656068   -47.821430 QSO       1.4462       2258          0      31.8177      -2.7070      17.3117 4831108991272674816  0.807069778442382812      20.0883       0.0029      19.6734       0.0097      19.6136       0.0084      19.3929       0.0077
-626494541484185371 EUCL J041035.87-482506.7    62.649454   -48.418537 QSO       1.2741       2870          3       5.5555      -2.8187      16.0508 4830804293407795712  0.809177994728088379      20.5287       0.0039      20.2154       0.0121      19.8602       0.0098      19.7392       0.0090
-626348532480734417 EUCL J041032.36-480424.4    62.634853   -48.073442 QSO       2.1754       2390          0       6.7555      -2.7468      18.8286 4831096243810770816                            20.1751       0.0027      19.6574       0.0094      19.8099       0.0075      19.7298       0.0076
-626313087490429239 EUCL J041031.51-490234.5    62.631309   -49.042924 QSO       1.0231       2658         17      13.3465      -2.8817      19.0338 4830750997159020288  0.900802612304687500      18.9336       0.0015      19.1631       0.0142      18.7877       0.0101      18.8932       0.0091
-626198317480928570 EUCL J041028.76-480534.3    62.619832   -48.092857 QSO       2.1754       2312          0       3.4242      -2.9908      13.6267 4831096106371815936                            20.6291       0.0045      20.0288       0.0123      20.1612       0.0146      20.1415       0.0114
-625867459462895299 EUCL J041020.82-461722.3    62.586746   -46.289530 QSO       1.8950       2705          9       8.5544      -2.8435      22.2769 4837271272910721152  0.575512051582336426      19.7353       0.0023      19.3189       0.0095      19.2507       0.0075      19.1479       0.0077
-625865113467922105 EUCL J041020.76-464732.0    62.586511   -46.792211 QSO       0.4533       2302          0      26.2615      -1.5347      92.2789 4837221210771379840                            22.1867       0.0069      17.8261       0.0048      17.5177       0.0034      17.1989       0.0030
-625844127478350520 EUCL J041020.26-475006.2    62.584413   -47.835052 QSO       0.5040        361         50      18.7115      -2.5368      30.7400 4831103287556099072  0.291002452373504639      20.2672       0.0029      19.2532       0.0100      19.2854       0.0086      19.0438       0.0079
-625814685457134165 EUCL J041019.55-454248.3    62.581469   -45.713417 QSO       0.5065       2174          2      32.3112      -2.7918      24.0529 4838133221307433600  0.859965980052947998      18.6994       0.0015      17.9857       0.0052      17.8743       0.0052      17.4443       0.0044
-625793244462146364 EUCL J041019.04-461252.7    62.579324   -46.214636 QSO       0.3742       2236          0      32.3678      -0.8694     141.8228                                                22.9416       0.0132      17.7534       0.0039      17.4331       0.0029      17.1251       0.0025
-625765560468226851 EUCL J041018.37-464921.7    62.576556   -46.822685 QSO       1.3480       2773          3       9.1391      -2.9454      16.2006 4837219630223395584  0.955990910530090332      19.0812       0.0017      18.9601       0.0067      18.9150       0.0057      18.8527       0.0059
-625718632478048897 EUCL J041017.25-474817.6    62.571863   -47.804890 QSO       1.7580       2614         36       2.8715      -2.2588      48.8260                      0.104679465293884277      23.8197       0.0210      20.8228       0.0218      20.4754       0.0149      20.0846       0.0125
-625628483495877751 EUCL J041015.08-493516.0    62.562848   -49.587775 QSO       0.9990       2511          2       9.3766      -2.8821      29.6084 4830359089982968064  0.910916388034820557      19.5283       0.0022      19.1966       0.0084      19.0392       0.0061      19.0318       0.0064
-625603520461337696 EUCL J041014.48-460801.6    62.560352   -46.133770 QSO       1.5257       2274          0       5.3960      -1.8341      20.4020                      0.311756372451782227      24.7481       0.0282      21.3499       0.0194      20.7190       0.0120      20.1520       0.0098
-625371062489136623 EUCL J041008.91-485449.2    62.537106   -48.913662 QSO       1.4243       2534          0       4.5370      -2.9789      13.9576                      0.824618816375732422      22.4931       0.0085      21.5159       0.0197      21.2746       0.0162      20.9548       0.0132
-625362070479279045 EUCL J041008.69-475540.5    62.536207   -47.927905 QSO       0.6615       2384          0       7.9010      -2.4216      22.8041 4831101122893652992  0.101623430848121643      20.4770       0.0029      19.5671       0.0100      19.4770       0.0066      19.1072       0.0056
-625307901487832602 EUCL J041007.39-484659.7    62.530790   -48.783260 QSO       0.7572       2480          0      26.2356      -0.8035      80.7016 4830772063974692096  0.153386875987052917      20.4696       0.0030      17.9449       0.0044      17.7128       0.0034      17.4784       0.0031
-625292107497250770 EUCL J041007.01-494330.3    62.529211   -49.725077 QSO       0.2528       2375          3      33.7931       0.5411     116.9785                                                22.0341       0.0050      17.4502       0.0032      17.1358       0.0024      16.8713       0.0022
-625259757474398314 EUCL J041006.23-472623.4    62.525976   -47.439831 QSO       1.0640       2367          1       4.2373      -2.8099      15.6502 4831150016802882688  0.762091636657714844      20.6829       0.0036      20.3028       0.0140      19.9383       0.0152      19.9035       0.0105
-625218217458371789 EUCL J041005.24-455013.8    62.521822   -45.837179 QSO       1.1806       2402          3       3.9496      -2.0283      18.6156                      0.114674896001815796      22.0020       0.0061      20.3043       0.0137      20.2636       0.0125      20.1835       0.0114
-625179573463581849 EUCL J041004.31-462129.5    62.517957   -46.358185 QSO       0.1365       2157          6      29.7527      -1.0828      75.5810 4837247397188336128                            19.2939       0.0018      17.3442       0.0035      17.1546       0.0030      16.9333       0.0027
-625175327477862764 EUCL J041004.21-474710.6    62.517533   -47.786276 QSO       0.9614       2713          5      13.3803      -2.9145      17.7889 4831104387067756160  0.984649717807769775      19.0329       0.0015      18.8485       0.0079      18.5086       0.0069      18.6850       0.0058
-625083521490716222 EUCL J041002.00-490417.8    62.508352   -49.071622 QSO       2.6706       2232          0      17.6885      -3.0886      15.4018 4830750309964235776                            19.2046       0.0020      18.8180       0.0058      18.6219       0.0052      18.4121       0.0051
-625038378460585780 EUCL J041000.92-460330.9    62.503838   -46.058578 QSO       0.3673       2420          5      10.9145      -0.9431      46.0034 4837278179218306048                            22.8549       0.0091      18.9392       0.0071      18.6522       0.0055      18.4432       0.0051
-625037408469242494 EUCL J041000.90-465527.3    62.503741   -46.924249 QSO       1.7088       2567          0       3.8052      -2.8361      12.5985 4831214166432536704  0.712607562541961670      20.5782       0.0033      20.4035       0.0130      20.2813       0.0117      20.1440       0.0121
-625018230495335223 EUCL J041000.44-493200.7    62.501823   -49.533522 QSO       1.8052       2726          7       2.2758      -0.8645      28.7584                      0.094428315758705139      25.9977       0.0696      21.8395       0.0378      21.2692       0.0222      20.7257       0.0162
-624969829488060700 EUCL J040959.28-484821.9    62.496983   -48.806070 QSO       2.4708       2643          1       3.0920      -2.8701      14.3396 4830771823456525696                            20.2022       0.0030      19.8223       0.0116      19.8301       0.0091      19.8556       0.0099
-624934411490737528 EUCL J040958.43-490425.5    62.493441   -49.073753 QSO       0.9690       2679          2      12.1424      -2.6770      19.8786 4830761683037634560  0.452880799770355225      20.5770       0.0038      20.1487       0.0116      19.6661       0.0070      19.5214       0.0070
-624926778488110302 EUCL J040958.24-484839.7    62.492678   -48.811030 QSO       1.4122       2614          1       1.3698      -2.9487      12.3454 4830771819160663296  0.938390970230102539      21.2532       0.0046      20.9916       0.0182      20.7731       0.0141      20.4257       0.0133
-624788244498655712 EUCL J040954.92-495156.1    62.478824   -49.865571 QSO       2.0631       2332          0       5.0700      -3.0377      12.9585 4830283807796915712                            20.9774       0.0045      20.7116       0.0131      20.6199       0.0116      20.4651       0.0105
-624694430458527672 EUCL J040952.67-455110.0    62.469443   -45.852767 QSO       1.1850       2318          5       5.7256      -2.7910      15.4592 4838038182270944128  0.501080155372619629      19.7244       0.0026      19.4514       0.0097      19.3044       0.0083      19.3491       0.0082
-624685328473980941 EUCL J040952.45-472353.1    62.468533   -47.398094 QSO       2.2460       2312         34      11.6205      -3.1760      15.3499 4831153250912556544                            19.2493       0.0021      18.7982       0.0063      18.8837       0.0071      18.7913       0.0061
-624648597501489823 EUCL J040951.57-500856.3    62.464860   -50.148982 QSO       4.1970       2690          2      11.2371      -3.1130      16.9292 4830270892830239744                            19.7062       0.0025      19.2695       0.0088      19.0922       0.0071      19.0287       0.0067
-624643881465683982 EUCL J040951.45-463406.2    62.464388   -46.568398 QSO       1.1268       2390          0      10.0615      -3.0245      15.4560 4837232480765694976  0.982074558734893799      19.2315       0.0019      19.3263       0.0077      19.1006       0.0059      19.0658       0.0056
-624603642480826500 EUCL J040950.49-480457.5    62.460364   -48.082650 QSO       1.5384       2663          2       4.1472      -2.8605      16.1082 4831006015137602816  0.756742358207702637      20.7386       0.0035      20.5317       0.0125      20.2761       0.0098      19.9050       0.0081
-624599395456836563 EUCL J040950.39-454101.2    62.459940   -45.683656 QSO       1.3859       1986          5       0.9811      -2.9537      15.7301 4838133942861196672  0.824236035346984863      19.7375       0.0029      19.4859       0.0103      19.4863       0.0090      19.3022       0.0088
-624491619484294045 EUCL J040947.80-482545.9    62.449162   -48.429405 QSO       1.5081       2217          1       6.3037      -2.8392      14.8739 4830990965571904000  0.720338046550750732      20.0201       0.0030      19.5448       0.0093      19.6333       0.0081      19.3026       0.0074
-624458471489585482 EUCL J040947.00-485730.8    62.445847   -48.958548 QSO       1.0806       2361          0      12.9077      -3.0699      17.1169 4830764809773906688  0.929666101932525635      19.8257       0.0027      19.5297       0.0097      19.3486       0.0076      19.2561       0.0073
-624429588459789569 EUCL J040946.31-455844.2    62.442959   -45.978957 QSO       0.9750       3034          2       4.1728      -2.7205      19.1459 4837285261619891200  0.803243160247802734      22.0171       0.0076      20.9524       0.0176      20.5270       0.0125      20.4189       0.0109
-624405151469923134 EUCL J040945.72-465932.3    62.440515   -46.992313 QSO       0.3600        589         39      22.6767      -0.8909     130.2651 4831212212223514496                            20.9183       0.0041      18.0574       0.0052      17.7370       0.0037      17.4467       0.0033
-624310572471386324 EUCL J040943.45-470819.1    62.431057   -47.138632 QSO       2.4431       2264          0      22.8169      -2.8431      19.2893 4831204481282389760                            19.7073       0.0025      18.6003       0.0060      18.4161       0.0049      18.1678       0.0049
-624285170489911591 EUCL J040942.84-485928.2    62.428517   -48.991159 QSO       2.7619       2461          0       5.5683      -2.9393      13.6416 4830763194866176128                            20.3021       0.0029      19.9099       0.0110      19.9864       0.0100      19.9806       0.0103
-624252558476825642 EUCL J040942.06-474057.2    62.425256   -47.682564 QSO       2.3548       2960          2       8.7656      -3.0571      13.1840 4831117443768417024                            20.2050       0.0032      19.8218       0.0113      19.8242       0.0097      19.8857       0.0093
-624205430477409746 EUCL J040940.93-474427.5    62.420543   -47.740975 QSO       0.6270       2274          0       6.4529      -2.5107      28.3214 4831117207545936896  0.731401085853576660      21.1703       0.0046      20.1719       0.0102      19.9005       0.0096      19.5239       0.0071
-624115635477357375 EUCL J040938.78-474408.7    62.411564   -47.735738 QSO       1.4414       2821          1       2.9377      -1.6911      20.5176                      0.169073760509490967      24.4276       0.0271      21.5106       0.0231      20.8917       0.0145      20.4408       0.0115
-624105784476400188 EUCL J040938.54-473824.1    62.410578   -47.640019 QSO       0.7680       2314          0       7.4916      -2.6358      24.0881 4831123628521357696  0.746910333633422852      20.7748       0.0042      19.9082       0.0112      19.8432       0.0094      19.4610       0.0081
-624089371503143305 EUCL J040938.14-501851.6    62.408937   -50.314331 QSO       2.6196       2859         10       4.1946      -2.8306      13.0453 4830175505901371264                            20.7329       0.0040      20.2650       0.0192      20.1211       0.0151      19.8007       0.0149
-624044769458056193 EUCL J040937.07-454820.2    62.404477   -45.805619 QSO       0.1207       2388          0       9.9311      -1.0609      29.3735                                                22.1059       0.0058      19.7105       0.0082      19.3879       0.0062      19.0275       0.0054
-624043854472978753 EUCL J040937.05-471752.4    62.404385   -47.297875 QSO       0.7190       2602          0       8.7591      -2.4361      32.5117 4831201869942346496  0.658130824565887451      20.9544       0.0038      19.8448       0.0093      19.6066       0.0072      19.2187       0.0067
-624036716462365302 EUCL J040936.88-461411.5    62.403672   -46.236530 QSO       1.1439       2354         36      26.2220      -2.7938      21.4998 4837275292999765120  0.986401617527008057      18.2887       0.0011      17.8988       0.0051      17.6495       0.0048      17.8169       0.0046
-623823020465700043 EUCL J040931.75-463412.0    62.382302   -46.570004 QSO       2.1312       2762          0       6.3919      -2.8854      13.5830 4837238562439385344                            20.5691       0.0036      20.1756       0.0124      20.0984       0.0108      20.1036       0.0103
-623765313470149674 EUCL J040930.37-470053.9    62.376531   -47.014967 QSO       1.8733       2327         17       5.6552      -2.8540      14.6566 4831214681828566016  0.894591331481933594      20.3036       0.0028      19.9822       0.0118      19.8823       0.0129      19.5796       0.0081
-623734154502194271 EUCL J040929.62-501309.9    62.373415   -50.219427 QSO       2.6230        808        112       6.0051      -2.9765      12.1545 4830176399254666112                            20.8346       0.0041      20.1368       0.0125      20.0750       0.0114      19.8992       0.0099
-623713492486253790 EUCL J040929.12-483731.4    62.371349   -48.625379 QSO       1.6419       2153          9      13.1054      -3.1291      18.4660 4830966020401757952  0.983370304107666016      18.8932       0.0016      18.5386       0.0075      18.4159       0.0066      18.2598       0.0060
-623573735465662951 EUCL J040925.77-463358.7    62.357374   -46.566295 QSO       0.1360       2624          0      44.9446      -1.9178      55.8406 4837239283993892480                            19.2243       0.0017      17.7417       0.0040      17.4692       0.0028      17.1546       0.0026
-623503128480002198 EUCL J040924.08-480000.8    62.350313   -48.000220 QSO       0.5180       2244          0       9.9062      -2.6252      29.4613 4831018934399286144  0.681455314159393311      20.7693       0.0032      19.7391       0.0105      19.5856       0.0084      19.2658       0.0075
-623471995496679820 EUCL J040923.33-494004.7    62.347200   -49.667982 QSO       2.6010       2667          5      16.7483      -2.6364      37.5025 4830334625849146496                            20.8917       0.0037      19.1804       0.0093      18.8830       0.0067      18.6914       0.0054
-623436385500881239 EUCL J040922.47-500517.2    62.343639   -50.088124 QSO       2.0939       2940          0       4.8357      -2.9560      12.4305 4830274977344258304                            21.1985       0.0048      20.4450       0.0138      20.2288       0.0093      20.0090       0.0086
-623258490474320978 EUCL J040918.20-472555.6    62.325849   -47.432098 QSO       1.5922       2750         33       8.0230      -2.8846      14.5440 4831130328670529152  0.798099160194396973      19.8849       0.0024      19.8672       0.0105      19.8031       0.0091      19.5403       0.0084
-623220793474857879 EUCL J040917.30-472908.8    62.322079   -47.485788 QSO       1.2247       2261          5      10.1487      -2.9866      15.6997 4831128614980161664  0.844780325889587402      19.7479       0.0024      19.6316       0.0103      19.3139       0.0080      19.4105       0.0082
-623181849474991959 EUCL J040916.36-472957.1    62.318185   -47.499196 QSO       1.8249       2226          0       6.5595      -3.1888      13.7652 4831128511900060544  0.971530795097351074      20.3612       0.0029      19.8199       0.0106      19.7818       0.0091      19.5864       0.0084
-623086071465164160 EUCL J040914.07-463059.1    62.308607   -46.516416 QSO       0.8491       2341          1       8.5148      -2.4659      37.4069                      0.638760685920715332      21.2924       0.0043      19.7787       0.0109      19.3979       0.0077      19.0924       0.0066
-623046191470992718 EUCL J040913.11-470557.4    62.304619   -47.099272 QSO       0.7810       2301          0       5.0265      -2.8548      18.2878 4831208157774399872  0.904994726181030273      20.4136       0.0032      20.0757       0.0126      19.8926       0.0102      19.5361       0.0087
-622944587500185418 EUCL J040910.67-500106.8    62.294459   -50.018542 QSO       1.0231       2735          0       2.3029      -0.5444      46.4740                      0.166804626584053040      24.2598       0.0238      21.0660       0.0214      20.6646       0.0152      20.2948       0.0129
-622915761483073021 EUCL J040909.98-481826.3    62.291576   -48.307302 QSO       1.9284       2628          1       2.2224      -2.7595      12.9775 4830995672856148992  0.316148608922958374      20.9389       0.0041      20.5125       0.0141      20.3814       0.0126      20.1824       0.0117
-622801299458575188 EUCL J040907.23-455127.1    62.280130   -45.857519 QSO       1.5359       2295          0      24.9121      -3.2429      17.2235 4838040346934459008  0.984717667102813721      18.4520       0.0013      18.2071       0.0057      18.1380       0.0050      17.8973       0.0043
-622796833470087986 EUCL J040907.12-470031.7    62.279683   -47.008799 QSO       1.4460       2703         36       8.2110      -2.8453      14.2830 4831215609541505024  0.762957632541656494      20.1494       0.0031      21.7668       0.0539      20.1013       0.0169      19.8792       0.0141
-622762996489938058 EUCL J040906.31-485937.7    62.276300   -48.993806 QSO       1.7034       2417          0       1.4812      -3.0983      13.8667 4830390872741305728  0.854396402835845947      20.9150       0.0038      20.7025       0.0164      20.5767       0.0133      20.2602       0.0117
-622647557464295938 EUCL J040903.54-462546.5    62.264756   -46.429594 QSO       1.7690       2223          4       3.2016      -2.8947      13.6706 4837248977735062272  0.535074472427368164      20.4346       0.0032      20.3052       0.0131      20.2756       0.0119      20.0734       0.0122
-622621391482764766 EUCL J040902.91-481635.3    62.262139   -48.276477 QSO       1.3480       2346          0       2.5727      -1.8457      40.6119                      0.313785314559936523      21.9599       0.0059      20.1536       0.0112      19.9983       0.0089      19.6256       0.0075
-622605818482644932 EUCL J040902.54-481552.2    62.260582   -48.264493 QSO       0.3309       2275          1      21.7337      -1.7257      74.6740 4830997979254720896                            19.8936       0.0024      18.1548       0.0048      17.8393       0.0040      17.7690       0.0044
-622587324463207590 EUCL J040902.10-461914.7    62.258732   -46.320759 QSO       1.3457       2352          8       9.6893      -3.0190      14.9646 4837250588347869184  0.807176232337951660      19.3866       0.0021      18.8843       0.0095      18.7966       0.0073      18.6266       0.0070
-622448329459717850 EUCL J040858.76-455818.4    62.244833   -45.971785 QSO       1.4074       2799          4       6.4305      -2.8361      19.7084 4838030730502761600  0.782283127307891846      20.0310       0.0025      19.7663       0.0100      19.7504       0.0089      19.4293       0.0084
-622360414470984831 EUCL J040856.65-470554.5    62.236041   -47.098483 QSO       1.1981       2475          0       5.9486      -2.8053      14.0854                      0.772618353366851807      21.1449       0.0048      20.7518       0.0165      20.3753       0.0118      20.1692       0.0111
-622214451470257824 EUCL J040853.15-470132.8    62.221445   -47.025782 QSO       1.1141       2770          4       6.6803      -2.9005      17.4980 4831209837105452160  0.825239896774291992      20.4658       0.0036      20.2545       0.0119      19.8869       0.0093      19.5961       0.0082
-622204214501439526 EUCL J040852.90-500838.2    62.220421   -50.143953 QSO       1.6605       2389          3       8.1691      -2.8950      22.6876 4830180767235766784  0.763687431812286377      20.3870       0.0036      20.2480       0.0131      20.1658       0.0111      19.8853       0.0100
-622191173484293451 EUCL J040852.59-482545.6    62.219117   -48.429345 QSO       2.6580       2404          0       4.3055      -3.1131      12.1101 4830971346161298560                            20.6942       0.0040      20.2220       0.0125      20.2963       0.0116      20.3068       0.0116
-622180776457686201 EUCL J040852.34-454607.0    62.218078   -45.768620 QSO       2.1710       2273          6       3.5273      -3.0654      12.6115 4838041618244805632                            20.5020       0.0034      20.2035       0.0130      20.1734       0.0127      20.2190       0.0129
-622008050476309391 EUCL J040848.19-473751.4    62.200805   -47.630939 QSO       1.0640       2484          0      13.7974      -3.2017      20.4884 4831121433794858496  0.953192532062530518      19.7744       0.0022      19.5351       0.0079      19.2454       0.0056      19.1241       0.0060
-621846205498435275 EUCL J040844.31-495036.7    62.184621   -49.843528 QSO       0.3799       2400          0      15.8170      -1.4615      53.8101 4830328475456818688                            20.8140       0.0039      18.8768       0.0055      18.4871       0.0041      18.1938       0.0036
-621769063462512266 EUCL J040842.46-461504.4    62.176906   -46.251227 QSO       1.6209       2542          3       3.2731      -2.8932      14.8905 4838001730885201792  0.868714869022369385      20.4309       0.0036      20.2495       0.0134      20.1863       0.0111      19.9572       0.0103
-621486972501328839 EUCL J040835.69-500758.4    62.148697   -50.132884 QSO       1.2583       2254         16      24.3210      -2.9835      19.8437 4830227565201148416  0.983355760574340820      18.0301       0.0013      17.7350       0.0053      17.8248       0.0050      17.8136       0.0046
-621411232466088892 EUCL J040833.87-463632.0    62.141123   -46.608889 QSO       1.1396       2222          0       5.3241      -3.0564      12.3875                      0.913521528244018555      20.9193       0.0046      20.6866       0.0154      20.4609       0.0121      20.3725       0.0126
-621407362500663238 EUCL J040833.78-500358.8    62.140736   -50.066324 QSO       0.5774       2388          0      19.5779      -1.7074      85.6889 4830228832215548416  0.409501552581787109      20.3376       0.0027      18.2524       0.0061      18.0206       0.0042      17.5744       0.0033
-621382471475952639 EUCL J040833.18-473543.0    62.138247   -47.595264 QSO       1.1417       2297         10       6.9607      -2.3374      17.4114                      0.402536362409591675      23.1299       0.0127      21.3229       0.0227      20.8782       0.0159      20.4883       0.0142
-621342765493573898 EUCL J040832.23-492126.6    62.134277   -49.357390 QSO       0.8621       2464          0       2.1087      -0.5517      31.1272                      0.042213194072246552      25.6893       0.0547      21.5950       0.0327      20.8837       0.0190      20.2943       0.0137
-621194969476320311 EUCL J040828.68-473755.3    62.119497   -47.632031 QSO       1.9460       2455          2      14.5081      -3.0325      15.3755 4831167162309882624  0.941621363162994385      19.3293       0.0018      19.0455       0.0058      19.0278       0.0053      18.7415       0.0048
-621192323463360219 EUCL J040828.62-462009.7    62.119232   -46.336022 QSO       1.5308       2746          2       2.7205      -2.7660      13.3651                      0.663964092731475830      21.7004       0.0060      21.2617       0.0176      21.0770       0.0178      20.7404       0.0120
-621183444461911759 EUCL J040828.40-461128.2    62.118344   -46.191176 QSO       1.9343       2366          0       4.2126      -1.3648      58.1943                      0.059231635183095932      26.3595       0.1125      20.9779       0.0179      20.4589       0.0120      20.1288       0.0102
-621103874488429275 EUCL J040826.49-485034.5    62.110387   -48.842928 QSO       1.5871       3007         23       0.4060      -2.9819      12.4184 4830956163452274304  0.893164753913879395      20.9525       0.0039      20.5352       0.0153      20.4332       0.0139      20.1800       0.0109
-621080401463544278 EUCL J040825.93-462115.9    62.108040   -46.354428 QSO       2.2060       2825         11       1.0916      -3.0555      11.9697 4837995030734937728                            21.2446       0.0052      20.9958       0.0167      20.9407       0.0145      20.8432       0.0142
-620913763495666398 EUCL J040821.93-493400.0    62.091376   -49.566640 QSO       0.4446       2424         52      23.5062      -2.2078      45.4050 4830350637487363712                            19.2756       0.0016      17.8667       0.0043      17.6407       0.0036      17.3057       0.0032
-620805776477136135 EUCL J040819.34-474249.0    62.080578   -47.713614 QSO       1.6818       2409          1      18.2953      -2.8857      16.2431 4831166406397561216  0.962674379348754883      18.9622       0.0020      18.7922       0.0066      18.8273       0.0082      18.7820       0.0047
-620759721489572123 EUCL J040818.23-485726.0    62.075972   -48.957212 QSO       1.3645       2681          7       3.5951      -2.6512      30.1508                      0.891397237777709961      21.8391       0.0059      20.4538       0.0228      19.9952       0.0152      19.6529       0.0137
-620745467493033367 EUCL J040817.89-491812.0    62.074547   -49.303337 QSO       1.6552       2380          1       3.0782      -3.1222      13.3183 4830379843265176448  0.887427568435668945      20.2737       0.0035      20.0499       0.0118      19.9912       0.0094      19.7873       0.0087
-620739611502746821 EUCL J040817.75-501628.9    62.073961   -50.274682 QSO       1.2202       2913          1      18.7928      -2.8956      18.0633 4830219142769146240  0.768754422664642334      18.6112       0.0015      18.4954       0.0055      18.3614       0.0055      18.4110       0.0056
